title,time,init,link,paraContainKeyword
Coteccons sẽ thiết kế và thi công dự án Nam Đại Cồ Việt,06/04/2018 08:00,"Dự án Nam Đại Cồ Việt có quy mô 22.899 m2, được xây dựng với 4 tòa nhà cao tầng (với gần 1000 căn hộ)...",http://vneconomy.vn/coteccons-se-thiet-ke-va-thi-cong-du-an-nam-dai-co-viet-20180405182004501.htm,"Coteccons đã từng tham gia xây dựng nhiều công trình quy mô lớn trên thị trường của Tập đoàn Vingroup và Tân Hoàng Minh. Nổi bật trong số các công trình đó là dự án D'. Capitale - một tổ hợp căn hộ cao cấp, trường học, văn phòng và trung tâm thương mại hàng đầu tại Thủ đô."
Có gì ở dự án căn hộ 5 sao đang hút nhà đầu tư ở Biên Hòa?,06/04/2018 08:00,"Không chỉ được biết đến là dự án căn hộ 5 sao duy nhất tại Biên Hoà, Topaz Twins còn được biết đến như dự án hút khách nhất Biên Hoà ở thời điểm hiện tại...",http://vneconomy.vn/co-gi-o-du-an-can-ho-5-sao-dang-hut-nha-dau-tu-o-bien-hoa-20180405184048524.htm,"Lễ động thổ và giới thiệu dự án được công bố ra thị trường vào ngày 13/1, dự án Topaz Twins đã góp phần ""hâm nóng"" thị trường Biên Hoà với sự kiện thu hút gần 1.000 nhà đầu tư tham gia. Trong buổi này gần như toàn bộ các căn hộ thuộc tháp A ngay lập tức được các nhà đầu tư chọn mua. Tính đến thời điểm hiện tại, đây là dự án căn hộ có quy mô lớn và hút khách nhất tại Biên Hoà."
Sản phẩm mới lạ và bước đi táo bạo của doanh nghiệp địa ốc,03/04/2018 08:01,"Lần đầu tiên trên thị trường địa ốc, một doanh nghiệp tại khu Nam Sài Gòn đã mở ra dòng sản phẩm hoàn toàn mới: căn hộ ""Detox & Healthy""...",http://vneconomy.vn/san-pham-moi-la-va-buoc-di-tao-bao-cua-doanh-nghiep-dia-oc-2018040221145512.htm,"""Tôi không thể mua cây để trồng khắp thành phố nhưng tôi có thể trồng rất nhiều cây trong khuôn viên dự án chính tôi làm ra. Tôi không thể bảo vệ cư dân khỏi ô nhiễm khi đi ngoài đường, nhưng về đến nhà họ sẽ được thanh lọc các độc tố và tăng cường sức khỏe hơn gấp nhiều lần thông qua các tiện ích. Cư dân của tôi không có điều kiện để du lịch thường xuyên thì tôi sẽ khiến nơi ở của họ mỗi ngày sẽ giống như resort"",đại diện Hưng Lộc Phát nói về những thông điệp mới trong dự án Green Star Sky Garden đang được giới thiệu ra thị trường."
Sẽ tổ chức hội nghị lớn bàn về tích tụ đất đai,03/04/2018 10:06,"Yêu cầu phân tích, đánh giá tác động của việc thực hiện chính sách hiện hành và thực tế việc triển khai tích tụ, tập trung đất đai...",http://vneconomy.vn/se-to-chuc-hoi-nghi-lon-ban-ve-tich-tu-dat-dai-20180402230917956.htm,"Tích tụ, tập trung đất đai phải dựa trên cơ sở quy hoạch, kế hoạch sử dụng đất,  trong đó quy hoạch, kế hoạch sử dụng đất phải gắn với việc cơ cấu các ngành  kinh tế nói chung, tái cơ cấu ngành nông nghiệp nói riêng, gắn với nhu cầu của  thị trường và năng lực sản xuất. Tích tụ đất đai nhưng không làm nghèo người  dân, không để người dân mất việc làm, nghèo đói."
Thức thời mô hình nhà phố kiểu mới,06/04/2018 09:07,Biệt thự thương mại Shop-villa - bước tiến mới từ mô hình nhà phố thương mại Shop-house đang trở thành loại hình sản phẩm bất động sản hút khách...,http://vneconomy.vn/thuc-thoi-mo-hinh-nha-pho-kieu-moi-20180405181359517.htm,Sở hữu nhà liền thổ vẫn luôn là mong muốn của nhiều người do lợi ích bền vững gắn với giá trị đất. Sản phẩm biệt thự An Phú Shop-villa được đánh giá có giá trị cao do giá đất có xu hướng tăng lên theo thời gian và ít chịu tác động của thị trường với mức thanh khoản tốt.
“Thời điểm thú vị cho ứng dụng Blockchain tại Việt Nam”,09/03/2018 16:43,Việt Nam là quốc gia gần đây được nhiều sự chú ý về tiềm năng phát triển để trở thành cái nôi lớn của công nghệ Blockchain...,http://vneconomy.vn/thoi-diem-thu-vi-cho-ung-dung-blockchain-tai-viet-nam-2018030916204889.htm,"Việt Nam thuận lợi trong việc thay đổi cái mới nên việc ứng dụng Blockchain sẽ dễ và nhanh hơn. Mặt khác, cộng đồng công nghệ của Blockchain đang phát triển nhanh, có kết nối với bên ngoài tạo cơ hội cho việc đưa ra các giải pháp, sản phẩm Blockchain cho thị trường quốc tế."
An Phát gặp gỡ loạt các quỹ ngoại tài sản hàng tỷ USD,16/03/2018 08:00,"An Phát là một minh chứng về doanh nghiệp có nền tảng bền vững, hướng đến xây dựng mô hình hệ sinh thái doanh nghiệp hiệu quả, gắn liền với ngành kinh doanh cốt lõi...",http://vneconomy.vn/an-phat-gap-go-loat-cac-quy-ngoai-tai-san-hang-ty-usd-20180315182849571.htm,"Trong khuôn khổ Diễn đàn Đông Nam Á lần thứ 15 do CLSA tổ chức tại Bangkok, Thái Lan, Tập đoàn An Phát - đại diện là Công ty Cổ phần Nhựa và Môi trường Xanh An Phát (mã chứng khoán: AAA) đã gây ấn tượng với giới đầu tư quan tâm thị trường Đông Nam Á đến từ khắp nơi trên thế giới. "
“Thị trường đang mất kiên nhẫn” với căng thẳng thương mại Mỹ - Trung,06/04/2018 15:34,Các chỉ số tương lai của thị trường chứng khoán Mỹ đã giảm mạnh sau tuyên bố của ông Trump...,http://vneconomy.vn/thi-truong-dang-mat-kien-nhan-voi-cang-thang-thuong-mai-my-trung-20180406143315885.htm,"Bất chấp nỗ lực trấn an của ông Lighthizer, các chỉ số tương lai của thị trường chứng khoán Mỹ đã giảm mạnh sau tuyên bố của ông Trump. Có thời điểm, chỉ số Dow Jones tương lai giảm hơn 400 điểm."
"Dự án thép 6.000 tỷ liên doanh với Trung Quốc: Thua lỗ lớn, kiểm điểm loạt cán bộ",14/03/2018 18:26,"Đối tác Trung Quốc phải chịu trách nhiệm về việc lựa chọn dây chuyền công nghệ chưa phù hợp, dẫn đến phải điều chỉnh bổ sung công nghệ ...",http://vneconomy.vn/du-an-thep-6000-ty-lien-doanh-voi-trung-quoc-thua-lo-lon-kiem-diem-loat-can-bo-20180314133946024.htm,"Ngoài ra triển khai việc tổ chức điều chỉnh dự án diễn ra chậm dẫn đến khi đầu tư bị trượt giá, mất cơ hội tốt để đưa sản phẩm ra thị trường."
Ông Trump dọa đánh thuế thêm 100 tỷ USD hàng Trung Quốc,06/04/2018 11:13,Động thái này có thể phá hỏng những nỗ lực của hai bên nhằm “tháo ngòi” chiến tranh thương mại mấy ngày qua...,http://vneconomy.vn/ong-trump-doa-danh-thue-them-100-ty-usd-hang-trung-quoc-20180406104610741.htm,"Tuyên bố này của nhà lãnh đạo Mỹ được đưa ra sau khi thị trường chứng khoán Mỹ đã đóng cửa phiên giao dịch ngày thứ Năm, khiến các chỉ số tương lai giảm mạnh, trong đó S&P 500 tương lai có lúc giảm 1,3%. Trước đó, chứng khoán Mỹ có phiên tăng thứ ba liên tiếp khi giới đầu tư tin tưởng Washington và Bắc Kinh sẽ đàm phán để giải quyết bất đồng về thương mại."
Ông trùm đầu cơ George Soros sắp giao dịch tiền ảo,09/04/2018 08:23,"Mới tháng 1 năm nay, ông George Soros còn tỏ ra hoài nghi về tiền ảo...",http://vneconomy.vn/ong-trum-dau-co-george-soros-sap-giao-dich-tien-ao-20180409081230427.htm,"Hiện nay, giới đầu tư tiền ảo toàn cầu đang đối mặt khác năng các chính phủ tăng cường kiểm soát. Các ngân hàng trung ương hiện đang nghiên cứu kỹ lưỡng về những lợi ích và rủi ro của tiền ảo. Trong khi đó, các quốc gia là thị trường tiền ảo hàng đầu như Nhật Bản và Hàn Quốc đều đã có những động thái siết quản lý sau khi xuất hiện nhiều vụ lừa đảo và tấn công mạng (hack) nhằm vào các sàn tiền ảo lớn."
"Ông Trump: Trung Quốc sẽ “xuống thang” về thương mại, ông Tập và tôi vẫn là bạn",09/04/2018 07:36,"“Trung Quốc sẽ hạ hàng rào thuế quan của họ, vì đó là điều đúng đắn để làm”, ông Trump viết trên Twitter...",http://vneconomy.vn/ong-trump-trung-quoc-se-xuong-thang-ve-thuong-mai-ong-tap-va-toi-van-la-ban-20180409070223524.htm,"Ông Kudlow cũng nói cho dù ông ủng hộ việc áp thuế nếu đàm phán với Trung Quốc không thành công, thì đến thời điểm hiện tại vẫn chưa có điều gì xảy ra. Trong một cuộc trả lời phỏng vấn khác với kênh Fox, ông thừa nhận rằng thị trường ""đang hoảng sợ"", nhưng ""chúng ta sẽ không rơi vào một cuộc chiến tranh thương mại""."
“Bóng ma” chiến tranh thương mại kéo chứng khoán Mỹ giảm mạnh,07/04/2018 11:37,Nguy cơ bùng nổ chiến tranh thương mại Mỹ-Trung một lần nữa khiến giới đầu tư ở Phố Wall “đứng ngồi không yên”...,http://vneconomy.vn/bong-ma-chien-tranh-thuong-mai-keo-chung-khoan-my-giam-manh-201804070810234.htm,"Theo tin từ Reuters, các chỉ số chứng khoán ở Phố Wall đã mở cửa ngày giao dịch trong trạng thái giảm, và đến buổi chiều, thị trường càng chìm sâu hơn trong sắc đỏ sau khi Chủ tịch Cục Dự trữ Liên bang Mỹ (FED) Jerome Powell nói rằng FED có thể phải duy trì việc nâng lãi suất để giữ lạm phát trong tầm kiểm soát. Tuy nhiên, ông Powell nói còn quá sớm để biết liệu căng thẳng thương mại gia tăng với Trung Quốc có tác động xấu đến kinh tế Mỹ hay không."
"Những dòng tweet của ông Trump, nỗi ám ảnh của Phố Wall",09/04/2018 10:36,Biến động Phố Wall tuần qua đã làm giảm uy tín của ông Trump với tư cách một Tổng thống có lợi cho chứng khoán...,http://vneconomy.vn/nhung-dong-tweet-cua-ong-trump-noi-am-anh-cua-pho-wall-20180409094814517.htm,"Tuần trước, những động thái của ông Trump trong vấn đề thương mại với Trung Quốc đã khiến Phố Wall chao đảo. Chỉ số S&P 500 đã kết thúc tuần giao dịch với mức điểm thấp hơn 1,4% so với đầu tuần. Trong vòng 5 ngày giao dịch, thì có tới 4 phiên Phố Wall biến động trên 1%, khiến chỉ số đo lường sự trồi sụt của thị trường CBOE Volatility Index vọt qua mốc 20 điểm, gần gấp đôi mức trung bình của 1 năm qua."
10 startup Trung Quốc được rót nhiều vốn đầu tư nhất,06/04/2018 16:20,"Giới startup công nghệ Trung Quốc là ví dụ điển hình cho thấy những startup nhỏ có thể tăng trưởng nhanh chóng và nhận được số vốn đầu tư ""khủng"" trong thời gian ngắn...",http://vneconomy.vn/10-startup-trung-quoc-duoc-rot-nhieu-von-dau-tu-nhat-20180406141710916.htm,"Meituan-Dianping là startup đánh giá và giao đồ ăn lớn nhất tại Trung Quốc. Startup này đang có kế hoạch phát hành cổ phiếu lần đầu ra công chúng (IPO) tại Hồng Kông trong năm nay và cũng tính niêm yết cổ phiếu cả ở thị trường chứng khoán đại lục nếu điều kiện cho phép. Meituan-Dianping đang cân nhắc mức định giá ít nhất 60 tỷ USD. Ra đời năm 2010, đến nay startup này đã nhận được số vốn đầu tư trị giá 4 tỷ USD."
“Trung Quốc có thể giảm giá Nhân dân tệ để đấu với Mỹ về thương mại”,09/04/2018 16:29,Bất kỳ nỗ lực nào nhằm khiến Nhân dân tệ giảm giá đều có thể dẫn tới sự đáp trả mạnh mẽ từ ông Trump...,http://vneconomy.vn/trung-quoc-co-the-giam-gia-nhan-dan-te-de-dau-voi-my-ve-thuong-mai-20180409152219674.htm,"Vào lúc khoảng 3h chiều theo giờ Bắc Kinh, tỷ giá Nhân dân tệ tại thị trường Trung Quốc đại lục tăng khoảng 0,1% so với USD, đạt mức  6,2984 Nhân dân tệ/USD."
"Chứng khoán Nga, đồng Rúp lao dốc sau lệnh trừng phạt của Mỹ",09/04/2018 21:11,Lệnh trừng phạt mà Mỹ công bố vào hôm thứ Sáu tuần trước nhằm vào các nhà tài phiệt Nga...,http://vneconomy.vn/chung-khoan-nga-dong-rup-lao-doc-sau-lenh-trung-phat-cua-my-20180409210629124.htm,"Giá cổ phiếu của United Company Rusal, một công ty nhôm hàng đầu thế giới và là một trong những công ty Nga bị Mỹ trừng phạt đợt này, giảm 50% tại thị trường Hồng Kông, xuống mức thấp nhất kể từ tháng 6/2016."
Bank of America: “Bong bóng lớn nhất lịch sử Bitcoin đã bắt đầu nổ”,10/04/2018 10:00,"Nhà băng hàng đầu của Mỹ cho rằng Bitcoin, bong bóng tài sản lớn nhất trong lịch sử, đã bắt đầu nổ...",http://vneconomy.vn/bank-of-america-bong-bong-lon-nhat-lich-su-bitcoin-da-bat-dau-no-2018041008520109.htm,"Giá Bitcoin khởi động năm 2018 ở mức 14.000 USD. Như vậy, từ đầu năm đến nay, Bitcoin đã mất hơn một nửa giá trị vốn hóa thị trường."
Trung Quốc tuyên bố không thể đàm phán với Mỹ về thương mại,10/04/2018 10:07,"“Mỹ một mặt giơ những lời đe dọa trừng phạt, mặt khác lại nói sẵn sàng đàm phán. Tôi không hiểu Mỹ thực sự muốn gì”...",http://vneconomy.vn/trung-quoc-tuyen-bo-khong-the-dam-phan-voi-my-ve-thuong-mai-2018040920150426.htm,"Một nhà nghiên cứu thuộc cơ quan kế hoạch hóa chính phủ Trung Quốc nói nền kinh tế nước này sẽ không chịu nhiều tác động từ mâu thuẫn thương mại với Mỹ, bởi thị trường nội địa rộng lớn có thể bù đắp cho bất kỳ ảnh hưởng nào từ bên ngoài."
Thành tỷ phú nhờ giữ tiền cho người giàu,17/03/2018 12:05,"Nguồn tài sản dồi dào của giới giàu đang lên của Ấn Độ là ""mỏ vàng"" giúp Nirmal Jain từ một nhân viên ngân hàng thành trở thành tỷ phú...",http://vneconomy.vn/thanh-ty-phu-nho-giu-tien-cho-nguoi-giau-20180316171529654.htm,"IIFL quản lý tài sản cho khoảng 10.000 khách hàng thuộc nhóm  giàu và siêu giàu với tài sản thực tế hoặc tiềm năng khoảng 3 triệu USD, ông Jain cho biết. Ngoài ra, công ty này cũng đang có kế hoạch mở rộng sang thị trường vốn và  tài chính."
Chứng khoán toàn cầu “xanh mướt” sau bài phát biểu của ông Tập Cận Bình,10/04/2018 11:57,"Phát biểu ở Diễn đàn Bác Ngao, ông Tập Cận Bình nói về kế hoạch mở rộng hơn cánh cửa nền kinh tế Trung Quốc...",http://vneconomy.vn/chung-khoan-toan-cau-xanh-muot-sau-bai-phat-bieu-cua-ong-tap-can-binh-20180410110417201.htm,"""Bài phát biểu của ông Tập có vẻ bao hàm tất cả mọi vấn đề lớn mà Mỹ đã nêu ra, bao gồm quyền sở hữu trí tuệ và tự do hóa thị trường"", chiến lược gia Yoshinori Shigemi thuộc JPMorgan Asset Management ở Tokyo nhận định. ""Ông ấy đã đá quả bóng sang sân của Mỹ, nhưng có vẻ Trung Quốc đang đặt nền móng để đạt một thỏa thuận với Mỹ""."
